#
"rh(51)"	"Normalforce"	"DATAN(TANDJA(1,1))"	"a(1,1)"	"b(1,1)"	"BJA(2,1,1)+0,75"	"R0J(1,1)"	"c11"	"c22"	"c23"	"BJA(3,1,1)"	"Penetration"	"BJA(2,1,1)+0.75+rh(51)"
-1.5990000000e-02 6.6612053952e+04 4.0963191000e-02 6.4938600000e-03 3.6476400000e-03 7.7452432000e-01 4.2456884000e-01 4.9989486283e+00 4.6990756405e+00 2.3913628667e+00 -4.9661527000e-05 1.1720300000e-04 0.0000000000e+00
-1.5980000000e-02 6.6612052472e+04 4.0963733000e-02 6.4928200000e-03 3.6488700000e-03 7.7451747800e-01 4.2456910000e-01 4.9980997130e+00 4.6979785793e+00 2.3903190396e+00 -4.9634950000e-05 1.1718100000e-04 0.0000000000e+00
-1.5970000000e-02 6.6612058877e+04 4.0961387000e-02 6.4917700000e-03 3.6500900000e-03 7.7451062800e-01 4.2456936000e-01 4.9972730262e+00 4.6968974121e+00 2.3892914368e+00 -4.9608483000e-05 1.1715900000e-04 0.0000000000e+00
-1.5960000000e-02 6.6612073154e+04 4.0956157000e-02 6.4907300000e-03 3.6513200000e-03 7.7450377000e-01 4.2456962000e-01 4.9964206795e+00 4.6957919267e+00 2.3882493693e+00 -4.9582126000e-05 1.1713600000e-04 0.0000000000e+00
-1.5950000000e-02 6.6612095279e+04 4.0948051000e-02 6.4896800000e-03 3.6525500000e-03 7.7449690300e-01 4.2456989000e-01 4.9955717682e+00 4.6946945727e+00 2.3872137022e+00 -4.9555879000e-05 1.1711400000e-04 0.0000000000e+00
-1.5940000000e-02 6.6612125230e+04 4.0937075000e-02 6.4886300000e-03 3.6537800000e-03 7.7449002900e-01 4.2457015000e-01 4.9947288000e+00 4.6935981142e+00 2.3861684361e+00 -4.9529742000e-05 1.1709200000e-04 0.0000000000e+00
-1.5930000000e-02 6.6612162983e+04 4.0923236000e-02 6.4875800000e-03 3.6550100000e-03 7.7448314600e-01 4.2457041000e-01 4.9938866705e+00 4.6925025502e+00 2.3851345283e+00 -4.9503715000e-05 1.1706900000e-04 0.0000000000e+00
-1.5920000000e-02 6.6612208514e+04 4.0906539000e-02 6.4865300000e-03 3.6562500000e-03 7.7447625500e-01 4.2457067000e-01 4.9930317228e+00 4.6914001487e+00 2.3840812440e+00 -4.9477795000e-05 1.1704700000e-04 0.0000000000e+00
-1.5910000000e-02 6.6612261800e+04 4.0886990000e-02 6.4854900000e-03 3.6574800000e-03 7.7446935500e-01 4.2457094000e-01 4.9921835781e+00 4.6903042448e+00 2.3830435872e+00 -4.9451980000e-05 1.1702400000e-04 0.0000000000e+00
-1.5900000000e-02 6.6612322806e+04 4.0864597000e-02 6.4844400000e-03 3.6587200000e-03 7.7446244800e-01 4.2457120000e-01 4.9913405215e+00 4.6892087453e+00 2.3820025525e+00 -4.9426267000e-05 1.1700200000e-04 0.0000000000e+00
-1.5890000000e-02 6.6612391507e+04 4.0839365000e-02 6.4834000000e-03 3.6599500000e-03 7.7445553200e-01 4.2457146000e-01 4.9905042491e+00 4.6881197265e+00 2.3809771200e+00 -4.9400652000e-05 1.1697900000e-04 0.0000000000e+00
-1.5880000000e-02 6.6612467869e+04 4.0811301000e-02 6.4823700000e-03 3.6611900000e-03 7.7444860800e-01 4.2457172000e-01 4.9896576753e+00 4.6870217558e+00 2.3799372998e+00 -4.9375133000e-05 1.1695700000e-04 0.0000000000e+00
-1.5870000000e-02 6.6612551865e+04 4.0780409000e-02 6.4813400000e-03 3.6624300000e-03 7.7444167600e-01 4.2457199000e-01 4.9888170382e+00 4.6859348752e+00 2.3789088252e+00 -4.9349709000e-05 1.1693400000e-04 0.0000000000e+00
-1.5860000000e-02 6.6612643456e+04 4.0746697000e-02 6.4803200000e-03 3.6636700000e-03 7.7443473600e-01 4.2457225000e-01 4.9879746372e+00 4.6848416598e+00 2.3778757269e+00 -4.9324386000e-05 1.1691200000e-04 0.0000000000e+00
-1.5850000000e-02 6.6612742610e+04 4.0710170000e-02 6.4793000000e-03 3.6649100000e-03 7.7442778800e-01 4.2457251000e-01 4.9871381661e+00 4.6837544328e+00 2.3768435112e+00 -4.9299169000e-05 1.1688900000e-04 0.0000000000e+00
-1.5840000000e-02 6.6612849151e+04 4.0670885000e-02 6.4782800000e-03 3.6661600000e-03 7.7442083200e-01 4.2457278000e-01 4.9862940206e+00 4.6826655107e+00 2.3758129061e+00 -4.9274061000e-05 1.1686600000e-04 0.0000000000e+00
-1.5830000000e-02 6.6612958316e+04 4.0630593000e-02 6.4772700000e-03 3.6674000000e-03 7.7441386800e-01 4.2457304000e-01 4.9854566173e+00 4.6815779367e+00 2.3747874043e+00 -4.9249065000e-05 1.1684400000e-04 0.0000000000e+00
-1.5820000000e-02 6.6613067774e+04 4.0590153000e-02 6.4762500000e-03 3.6686500000e-03 7.7440689600e-01 4.2457330000e-01 4.9846243358e+00 4.6804959031e+00 2.3737585716e+00 -4.9224186000e-05 1.1682200000e-04 0.0000000000e+00
-1.5810000000e-02 6.6613177517e+04 4.0549567000e-02 6.4752400000e-03 3.6699000000e-03 7.7439991500e-01 4.2457357000e-01 4.9837801076e+00 4.6794075416e+00 2.3727251302e+00 -4.9199426000e-05 1.1679900000e-04 0.0000000000e+00
-1.5800000000e-02 6.6613287548e+04 4.0508834000e-02 6.4742300000e-03 3.6711600000e-03 7.7439292700e-01 4.2457383000e-01 4.9829282362e+00 4.6783073356e+00 2.3716933262e+00 -4.9174789000e-05 1.1677700000e-04 0.0000000000e+00
-1.5790000000e-02 6.6613397861e+04 4.0467955000e-02 6.4732100000e-03 3.6724100000e-03 7.7438593100e-01 4.2457409000e-01 4.9821035680e+00 4.6772280040e+00 2.3706671610e+00 -4.9150277000e-05 1.1675500000e-04 0.0000000000e+00
-1.5780000000e-02 6.6613508457e+04 4.0426930000e-02 6.4722000000e-03 3.6736700000e-03 7.7437892700e-01 4.2457436000e-01 4.9812584796e+00 4.6761347017e+00 2.3696371456e+00 -4.9125893000e-05 1.1673300000e-04 0.0000000000e+00
-1.5770000000e-02 6.6613619334e+04 4.0385759000e-02 6.4711800000e-03 3.6749300000e-03 7.7437191400e-01 4.2457462000e-01 4.9804219366e+00 4.6750495329e+00 2.3686030866e+00 -4.9101640000e-05 1.1671100000e-04 0.0000000000e+00
-1.5760000000e-02 6.6613730487e+04 4.0344443000e-02 6.4701700000e-03 3.6762000000e-03 7.7436489400e-01 4.2457489000e-01 4.9795650000e+00 4.6739402483e+00 2.3675652026e+00 -4.9077520000e-05 1.1668900000e-04 0.0000000000e+00
-1.5750000000e-02 6.6613841917e+04 4.0302982000e-02 6.4691500000e-03 3.6774600000e-03 7.7435786600e-01 4.2457515000e-01 4.9787301594e+00 4.6728569018e+00 2.3665433674e+00 -4.9053533000e-05 1.1666700000e-04 0.0000000000e+00
-1.5740000000e-02 6.6613953624e+04 4.0261375000e-02 6.4681300000e-03 3.6787300000e-03 7.7435083000e-01 4.2457542000e-01 4.9778826338e+00 4.6717617614e+00 2.3655023556e+00 -4.9029680000e-05 1.1664600000e-04 0.0000000000e+00
-1.5730000000e-02 6.6614065601e+04 4.0219624000e-02 6.4671100000e-03 3.6800000000e-03 7.7434378600e-01 4.2457568000e-01 4.9770359679e+00 4.6706624579e+00 2.3644622532e+00 -4.9005962000e-05 1.1662400000e-04 0.0000000000e+00
-1.5720000000e-02 6.6614177850e+04 4.0177728000e-02 6.4660800000e-03 3.6812700000e-03 7.7433673500e-01 4.2457595000e-01 4.9761927756e+00 4.6695662151e+00 2.3634285417e+00 -4.8982378000e-05 1.1660300000e-04 0.0000000000e+00
-1.5710000000e-02 6.6614290371e+04 4.0135687000e-02 6.4650500000e-03 3.6825500000e-03 7.7432967500e-01 4.2457621000e-01 4.9753369325e+00 4.6684582151e+00 2.3623861117e+00 -4.8958929000e-05 1.1658200000e-04 0.0000000000e+00
-1.5700000000e-02 6.6614403159e+04 4.0093502000e-02 6.4640200000e-03 3.6838200000e-03 7.7432260800e-01 4.2457648000e-01 4.9744903867e+00 4.6673638191e+00 2.3613542149e+00 -4.8935616000e-05 1.1656100000e-04 0.0000000000e+00
-1.5690000000e-02 6.6614516212e+04 4.0051173000e-02 6.4629800000e-03 3.6851000000e-03 7.7431553300e-01 4.2457674000e-01 4.9736338217e+00 4.6662547421e+00 2.3603086845e+00 -4.8912437000e-05 1.1654000000e-04 0.0000000000e+00
-1.5680000000e-02 6.6614629527e+04 4.0008701000e-02 6.4619400000e-03 3.6863700000e-03 7.7430845100e-01 4.2457701000e-01 4.9727916216e+00 4.6651592552e+00 2.3592736728e+00 -4.8889394000e-05 1.1651900000e-04 0.0000000000e+00
-1.5670000000e-02 6.6614743109e+04 3.9966084000e-02 6.4608900000e-03 3.6876500000e-03 7.7430136000e-01 4.2457727000e-01 4.9719343415e+00 4.6640541821e+00 2.3582250457e+00 -4.8866487000e-05 1.1649900000e-04 0.0000000000e+00
-1.5660000000e-02 6.6614856947e+04 3.9923325000e-02 6.4598400000e-03 3.6889200000e-03 7.7429426200e-01 4.2457754000e-01 4.9710863386e+00 4.6629525321e+00 2.3571869228e+00 -4.8843714000e-05 1.1647800000e-04 0.0000000000e+00
-1.5650000000e-02 6.6614971047e+04 3.9880422000e-02 6.4587800000e-03 3.6902000000e-03 7.7428715600e-01 4.2457780000e-01 4.9702334268e+00 4.6618463890e+00 2.3561455975e+00 -4.8821073000e-05 1.1645800000e-04 0.0000000000e+00
-1.5640000000e-02 6.6615085403e+04 3.9837376000e-02 6.4577200000e-03 3.6914700000e-03 7.7428004300e-01 4.2457807000e-01 4.9693847065e+00 4.6607487326e+00 2.3551043642e+00 -4.8798564000e-05 1.1643800000e-04 0.0000000000e+00
-1.5630000000e-02 6.6615200012e+04 3.9794188000e-02 6.4566600000e-03 3.6927400000e-03 7.7427292200e-01 4.2457833000e-01 4.9685317797e+00 4.6596418516e+00 2.3540640343e+00 -4.8776184000e-05 1.1641800000e-04 0.0000000000e+00
-1.5620000000e-02 6.6615314879e+04 3.9750856000e-02 6.4555900000e-03 3.6940100000e-03 7.7426579300e-01 4.2457860000e-01 4.9676823437e+00 4.6585380388e+00 2.3530300743e+00 -4.8753933000e-05 1.1639900000e-04 0.0000000000e+00
-1.5610000000e-02 6.6615429994e+04 3.9707383000e-02 6.4545200000e-03 3.6952700000e-03 7.7425865700e-01 4.2457887000e-01 4.9668370749e+00 4.6574477536e+00 2.3519961763e+00 -4.8731807000e-05 1.1637900000e-04 0.0000000000e+00
-1.5600000000e-02 6.6615545361e+04 3.9663767000e-02 6.4534500000e-03 3.6965400000e-03 7.7425151300e-01 4.2457913000e-01 4.9659792295e+00 4.6563356398e+00 2.3509536264e+00 -4.8709805000e-05 1.1636000000e-04 0.0000000000e+00
-1.5590000000e-02 6.6615660662e+04 3.9620128000e-02 6.4523700000e-03 3.6977900000e-03 7.7424436200e-01 4.2457940000e-01 4.9651466656e+00 4.6552517756e+00 2.3499261278e+00 -4.8687923000e-05 1.1634100000e-04 0.0000000000e+00
-1.5580000000e-02 6.6615773130e+04 3.9577515000e-02 6.4512900000e-03 3.6990500000e-03 7.7423720300e-01 4.2457967000e-01 4.9642964586e+00 4.6541511574e+00 2.3488899776e+00 -4.8666160000e-05 1.1632200000e-04 0.0000000000e+00
-1.5570000000e-02 6.6615882125e+04 3.9536174000e-02 6.4502100000e-03 3.7003000000e-03 7.7423003700e-01 4.2457993000e-01 4.9634503906e+00 4.6530589583e+00 2.3478642321e+00 -4.8644513000e-05 1.1630400000e-04 0.0000000000e+00
-1.5560000000e-02 6.6615987663e+04 3.9496103000e-02 6.4491300000e-03 3.7015400000e-03 7.7422286300e-01 4.2458020000e-01 4.9626135123e+00 4.6519700917e+00 2.3468384979e+00 -4.8622980000e-05 1.1628500000e-04 0.0000000000e+00
-1.5550000000e-02 6.6616089786e+04 3.9457290000e-02 6.4480200000e-03 3.7027700000e-03 7.7421568300e-01 4.2458047000e-01 4.9617734288e+00 4.6508859153e+00 2.3458187634e+00 -4.8601250000e-05 1.1626700000e-04 0.0000000000e+00
-1.5540000000e-02 6.6616188445e+04 3.9419757000e-02 6.4469600000e-03 3.7040100000e-03 7.7420849300e-01 4.2458073000e-01 4.9609380292e+00 4.6498046533e+00 2.3447941974e+00 -4.8580254000e-05 1.1625000000e-04 0.0000000000e+00
-1.5530000000e-02 6.6616283717e+04 3.9383479000e-02 6.4458700000e-03 3.7052400000e-03 7.7420129700e-01 4.2458100000e-01 4.9601044822e+00 4.6487280681e+00 2.3437859792e+00 -4.8559087000e-05 1.1623200000e-04 0.0000000000e+00
-1.5520000000e-02 6.6616375588e+04 3.9348464000e-02 6.4447900000e-03 3.7064700000e-03 7.7419409300e-01 4.2458127000e-01 4.9592792588e+00 4.6476502072e+00 2.3427731488e+00 -4.8538177000e-05 1.1621400000e-04 0.0000000000e+00
-1.5510000000e-02 6.6616464108e+04 3.9314697000e-02 6.4436900000e-03 3.7076800000e-03 7.7418688300e-01 4.2458153000e-01 4.9584463686e+00 4.6465823281e+00 2.3417599386e+00 -4.8517002000e-05 1.1619700000e-04 0.0000000000e+00
-1.5500000000e-02 6.6616549255e+04 3.9282189000e-02 6.4426100000e-03 3.7088800000e-03 7.7417966400e-01 4.2458180000e-01 4.9576325142e+00 4.6455235269e+00 2.3407668275e+00 -4.8496142000e-05 1.1618000000e-04 0.0000000000e+00
-1.5490000000e-02 6.6616631054e+04 3.9250934000e-02 6.4415200000e-03 3.7100900000e-03 7.7417243900e-01 4.2458207000e-01 4.9568137859e+00 4.6444602514e+00 2.3397705077e+00 -4.8475391000e-05 1.1616400000e-04 0.0000000000e+00
-1.5480000000e-02 6.6616709526e+04 3.9220927000e-02 6.4404400000e-03 3.7112800000e-03 7.7416520500e-01 4.2458234000e-01 4.9560047536e+00 4.6434105751e+00 2.3387781088e+00 -4.8454748000e-05 1.1614700000e-04 0.0000000000e+00
-1.5470000000e-02 6.6616784675e+04 3.9192169000e-02 6.4393700000e-03 3.7124800000e-03 7.7415796500e-01 4.2458260000e-01 4.9551805185e+00 4.6423470646e+00 2.3377819580e+00 -4.8434211000e-05 1.1613100000e-04 0.0000000000e+00
-1.5460000000e-02 6.6616856524e+04 3.9164654000e-02 6.4382900000e-03 3.7136600000e-03 7.7415071700e-01 4.2458287000e-01 4.9543863928e+00 4.6413165913e+00 2.3368109314e+00 -4.8413778000e-05 1.1611400000e-04 0.0000000000e+00
-1.5450000000e-02 6.6616925080e+04 3.9138382000e-02 6.4372300000e-03 3.7148400000e-03 7.7414346100e-01 4.2458314000e-01 4.9535776429e+00 4.6402674469e+00 2.3358297898e+00 -4.8393451000e-05 1.1609800000e-04 0.0000000000e+00
-1.5440000000e-02 6.6616990356e+04 3.9113351000e-02 6.4361600000e-03 3.7160100000e-03 7.7413619900e-01 4.2458341000e-01 4.9527856248e+00 4.6392438585e+00 2.3348642903e+00 -4.8373233000e-05 1.1608300000e-04 0.0000000000e+00
-1.5430000000e-02 6.6617052369e+04 3.9089556000e-02 6.4351000000e-03 3.7171800000e-03 7.7412892900e-01 4.2458368000e-01 4.9519866652e+00 4.6382138521e+00 2.3338941088e+00 -4.8353130000e-05 1.1606700000e-04 0.0000000000e+00
-1.5420000000e-02 6.6617111126e+04 3.9066997000e-02 6.4340400000e-03 3.7183400000e-03 7.7412165100e-01 4.2458395000e-01 4.9512017742e+00 4.6371920511e+00 2.3329340986e+00 -4.8333147000e-05 1.1605100000e-04 0.0000000000e+00
-1.5410000000e-02 6.6617166641e+04 3.9045671000e-02 6.4329800000e-03 3.7195000000e-03 7.7411436600e-01 4.2458421000e-01 4.9504075133e+00 4.6361659725e+00 2.3319748340e+00 -4.8313286000e-05 1.1603600000e-04 0.0000000000e+00
-1.5400000000e-02 6.6617218923e+04 3.9025576000e-02 6.4319200000e-03 3.7206500000e-03 7.7410707400e-01 4.2458448000e-01 4.9496222436e+00 4.6351531300e+00 2.3310257119e+00 -4.8293552000e-05 1.1602000000e-04 0.0000000000e+00
-1.5390000000e-02 6.6617267986e+04 3.9006709000e-02 6.4308600000e-03 3.7217900000e-03 7.7409977500e-01 4.2458475000e-01 4.9488510016e+00 4.6341484498e+00 2.3300763816e+00 -4.8273947000e-05 1.1600500000e-04 0.0000000000e+00
-1.5380000000e-02 6.6617313840e+04 3.8989068000e-02 6.4298000000e-03 3.7229300000e-03 7.7409246800e-01 4.2458502000e-01 4.9480703718e+00 4.6331394688e+00 2.3291277720e+00 -4.8254475000e-05 1.1599000000e-04 0.0000000000e+00
-1.5370000000e-02 6.6617356496e+04 3.8972650000e-02 6.4287400000e-03 3.7240700000e-03 7.7408515400e-01 4.2458529000e-01 4.9472854101e+00 4.6321261887e+00 2.3281798824e+00 -4.8235137000e-05 1.1597500000e-04 0.0000000000e+00
-1.5360000000e-02 6.6617395958e+04 3.8957455000e-02 6.4277000000e-03 3.7252100000e-03 7.7407783100e-01 4.2458556000e-01 4.9465110350e+00 4.6311245093e+00 2.3272321730e+00 -4.8216247000e-05 1.1595900000e-04 0.0000000000e+00
-1.5350000000e-02 6.6617432251e+04 3.8943475000e-02 6.4266100000e-03 3.7263200000e-03 7.7407050300e-01 4.2458583000e-01 4.9457449593e+00 4.6301312178e+00 2.3262991405e+00 -4.8196873000e-05 1.1594400000e-04 0.0000000000e+00
-1.5340000000e-02 6.6617465488e+04 3.8930668000e-02 6.4255400000e-03 3.7274400000e-03 7.7406316700e-01 4.2458610000e-01 4.9449761719e+00 4.6291320213e+00 2.3253672141e+00 -4.8177959000e-05 1.1592900000e-04 0.0000000000e+00
-1.5330000000e-02 6.6617499287e+04 3.8917640000e-02 6.4244600000e-03 3.7285400000e-03 7.7405582500e-01 4.2458637000e-01 4.9442120058e+00 4.6281453876e+00 2.3244394756e+00 -4.8159013000e-05 1.1591400000e-04 0.0000000000e+00
-1.5320000000e-02 6.6617535318e+04 3.8903747000e-02 6.4234000000e-03 3.7296500000e-03 7.7404847300e-01 4.2458664000e-01 4.9434451211e+00 4.6271528446e+00 2.3235128413e+00 -4.8140525000e-05 1.1589900000e-04 0.0000000000e+00
-1.5310000000e-02 6.6617573583e+04 3.8888987000e-02 6.4223200000e-03 3.7307500000e-03 7.7404111600e-01 4.2458690000e-01 4.9426823256e+00 4.6261676336e+00 2.3225864490e+00 -4.8122018000e-05 1.1588400000e-04 0.0000000000e+00
-1.5300000000e-02 6.6617614072e+04 3.8873363000e-02 6.4212400000e-03 3.7318400000e-03 7.7403375000e-01 4.2458717000e-01 4.9419233611e+00 4.6251854297e+00 2.3216597469e+00 -4.8103654000e-05 1.1586900000e-04 0.0000000000e+00
-1.5290000000e-02 6.6617656780e+04 3.8856876000e-02 6.4201500000e-03 3.7329300000e-03 7.7402637800e-01 4.2458744000e-01 4.9411626728e+00 4.6242010325e+00 2.3207391267e+00 -4.8085432000e-05 1.1585400000e-04 0.0000000000e+00
-1.5280000000e-02 6.6617701697e+04 3.8839529000e-02 6.4190600000e-03 3.7340000000e-03 7.7401899900e-01 4.2458771000e-01 4.9404190295e+00 4.6232320047e+00 2.3198274939e+00 -4.8067356000e-05 1.1583900000e-04 0.0000000000e+00
-1.5270000000e-02 6.6617748815e+04 3.8821323000e-02 6.4179700000e-03 3.7350800000e-03 7.7401161200e-01 4.2458798000e-01 4.9396527241e+00 4.6222462320e+00 2.3189071825e+00 -4.8049426000e-05 1.1582400000e-04 0.0000000000e+00
-1.5260000000e-02 6.6617798134e+04 3.8802258000e-02 6.4168700000e-03 3.7361400000e-03 7.7400421800e-01 4.2458825000e-01 4.9389060867e+00 4.6212829983e+00 2.3180012448e+00 -4.8031646000e-05 1.1580900000e-04 0.0000000000e+00
-1.5250000000e-02 6.6617849638e+04 3.8782338000e-02 6.4157600000e-03 3.7372000000e-03 7.7399681700e-01 4.2458853000e-01 4.9381627497e+00 4.6203175428e+00 2.3171013458e+00 -4.8014015000e-05 1.1579400000e-04 0.0000000000e+00
-1.5240000000e-02 6.6617903327e+04 3.8761562000e-02 6.4146600000e-03 3.7382500000e-03 7.7398940800e-01 4.2458880000e-01 4.9374154845e+00 4.6193478221e+00 2.3161853422e+00 -4.7996537000e-05 1.1577900000e-04 0.0000000000e+00
-1.5230000000e-02 6.6617959188e+04 3.8739934000e-02 6.4135400000e-03 3.7393000000e-03 7.7398199300e-01 4.2458907000e-01 4.9366741660e+00 4.6183881170e+00 2.3152910817e+00 -4.7979212000e-05 1.1576500000e-04 0.0000000000e+00
-1.5220000000e-02 6.6618017216e+04 3.8717454000e-02 6.4124300000e-03 3.7403400000e-03 7.7397457000e-01 4.2458934000e-01 4.9359238593e+00 4.6174241269e+00 2.3143807005e+00 -4.7962041000e-05 1.1575000000e-04 0.0000000000e+00
-1.5210000000e-02 6.6618077403e+04 3.8694124000e-02 6.4113100000e-03 3.7413700000e-03 7.7396714000e-01 4.2458961000e-01 4.9351900313e+00 4.6164702382e+00 2.3134959042e+00 -4.7945026000e-05 1.1573500000e-04 0.0000000000e+00
-1.5200000000e-02 6.6618139739e+04 3.8669946000e-02 6.4101800000e-03 3.7424000000e-03 7.7395970300e-01 4.2458988000e-01 4.9344544395e+00 4.6155191439e+00 2.3125965148e+00 -4.7928166000e-05 1.1572000000e-04 0.0000000000e+00
-1.5190000000e-02 6.6618204220e+04 3.8644920000e-02 6.4090500000e-03 3.7434300000e-03 7.7395225900e-01 4.2459015000e-01 4.9337093893e+00 4.6145586028e+00 2.3116977118e+00 -4.7911464000e-05 1.1570600000e-04 0.0000000000e+00
-1.5180000000e-02 6.6618270834e+04 3.8619049000e-02 6.4079200000e-03 3.7444400000e-03 7.7394480700e-01 4.2459042000e-01 4.9329812314e+00 4.6136132597e+00 2.3108180086e+00 -4.7894919000e-05 1.1569100000e-04 0.0000000000e+00
-1.5170000000e-02 6.6618339575e+04 3.8592334000e-02 6.4067800000e-03 3.7454600000e-03 7.7393734800e-01 4.2459069000e-01 4.9322431681e+00 4.6126583759e+00 2.3099144446e+00 -4.7878532000e-05 1.1567700000e-04 0.0000000000e+00
-1.5160000000e-02 6.6618410436e+04 3.8564776000e-02 6.4056400000e-03 3.7464700000e-03 7.7392988200e-01 4.2459096000e-01 4.9315088051e+00 4.6117063488e+00 2.3090309895e+00 -4.7862305000e-05 1.1566300000e-04 0.0000000000e+00
-1.5150000000e-02 6.6618483406e+04 3.8536377000e-02 6.4045000000e-03 3.7474700000e-03 7.7392240900e-01 4.2459124000e-01 4.9307781284e+00 4.6107622028e+00 2.3081470471e+00 -4.7846237000e-05 1.1564800000e-04 0.0000000000e+00
-1.5140000000e-02 6.6618558478e+04 3.8507138000e-02 6.4033500000e-03 3.7484700000e-03 7.7391492900e-01 4.2459151000e-01 4.9300456709e+00 4.6098208224e+00 2.3072587749e+00 -4.7830329000e-05 1.1563400000e-04 0.0000000000e+00
-1.5130000000e-02 6.6618635639e+04 3.8477062000e-02 6.4022000000e-03 3.7494600000e-03 7.7390744200e-01 4.2459178000e-01 4.9293219215e+00 4.6088822626e+00 2.3063802802e+00 -4.7814583000e-05 1.1562000000e-04 0.0000000000e+00
-1.5120000000e-02 6.6618714888e+04 3.8446148000e-02 6.4010500000e-03 3.7504500000e-03 7.7389994700e-01 4.2459205000e-01 4.9285937235e+00 4.6079392602e+00 2.3055023237e+00 -4.7798999000e-05 1.1560700000e-04 0.0000000000e+00
-1.5110000000e-02 6.6618796211e+04 3.8414399000e-02 6.3998900000e-03 3.7514300000e-03 7.7389244600e-01 4.2459232000e-01 4.9278768760e+00 4.6070112951e+00 2.3046292400e+00 -4.7783578000e-05 1.1559300000e-04 0.0000000000e+00
-1.5100000000e-02 6.6618879603e+04 3.8381815000e-02 6.3987300000e-03 3.7524100000e-03 7.7388493700e-01 4.2459260000e-01 4.9271555723e+00 4.6060788773e+00 2.3037566819e+00 -4.7768322000e-05 1.1558000000e-04 0.0000000000e+00
-1.5090000000e-02 6.6618965051e+04 3.8348399000e-02 6.3975700000e-03 3.7533900000e-03 7.7387742100e-01 4.2459287000e-01 4.9264298133e+00 4.6051420075e+00 2.3028846491e+00 -4.7753231000e-05 1.1556600000e-04 0.0000000000e+00
-1.5080000000e-02 6.6619051763e+04 3.8314459000e-02 6.3964100000e-03 3.7543600000e-03 7.7386989800e-01 4.2459314000e-01 4.9257127198e+00 4.6042129501e+00 2.3020120605e+00 -4.7738307000e-05 1.1555300000e-04 0.0000000000e+00
-1.5070000000e-02 6.6619136576e+04 3.8281233000e-02 6.3952400000e-03 3.7553400000e-03 7.7386236800e-01 4.2459341000e-01 4.9249857485e+00 4.6032743710e+00 2.3011361926e+00 -4.7723551000e-05 1.1554000000e-04 0.0000000000e+00
-1.5060000000e-02 6.6619219172e+04 3.8248848000e-02 6.3940800000e-03 3.7563000000e-03 7.7385483100e-01 4.2459369000e-01 4.9242728422e+00 4.6023536845e+00 2.3002738236e+00 -4.7708964000e-05 1.1552700000e-04 0.0000000000e+00
-1.5050000000e-02 6.6619299558e+04 3.8217303000e-02 6.3929100000e-03 3.7572700000e-03 7.7384728700e-01 4.2459396000e-01 4.9235500602e+00 4.6014184414e+00 2.2993978978e+00 -4.7694547000e-05 1.1551500000e-04 0.0000000000e+00
-1.5040000000e-02 6.6619377743e+04 3.8186597000e-02 6.3917400000e-03 3.7582300000e-03 7.7383973600e-01 4.2459423000e-01 4.9228359157e+00 4.6004960146e+00 2.2985419330e+00 -4.7680302000e-05 1.1550200000e-04 0.0000000000e+00
-1.5030000000e-02 6.6619453736e+04 3.8156728000e-02 6.3905700000e-03 3.7591900000e-03 7.7383217800e-01 4.2459450000e-01 4.9221223350e+00 4.5995741516e+00 2.2976761951e+00 -4.7666230000e-05 1.1549000000e-04 0.0000000000e+00
-1.5020000000e-02 6.6619527547e+04 3.8127694000e-02 6.3894000000e-03 3.7601400000e-03 7.7382461300e-01 4.2459478000e-01 4.9214173715e+00 4.5986600474e+00 2.2968201207e+00 -4.7652331000e-05 1.1547800000e-04 0.0000000000e+00
-1.5010000000e-02 6.6619599182e+04 3.8099495000e-02 6.3882300000e-03 3.7611000000e-03 7.7381704100e-01 4.2459505000e-01 4.9206948442e+00 4.5977342715e+00 2.2959553785e+00 -4.7638604000e-05 1.1546600000e-04 0.0000000000e+00
-1.5000000000e-02 6.6619668653e+04 3.8072128000e-02 6.3870500000e-03 3.7620500000e-03 7.7380946200e-01 4.2459532000e-01 4.9199936621e+00 4.5968234410e+00 2.2950954084e+00 -4.7625048000e-05 1.1545400000e-04 0.0000000000e+00
-1.4990000000e-02 6.6619735964e+04 3.8045593000e-02 6.3858800000e-03 3.7630000000e-03 7.7380187600e-01 4.2459560000e-01 4.9192802973e+00 4.5959009326e+00 2.2942408054e+00 -4.7611663000e-05 1.1544200000e-04 0.0000000000e+00
